Kategori,Pesan
ham,"['artikel', 'eprm', 'hai', 'vince', 'senang', 'temu', 'houston', 'nikmat', 'makan', 'restoran', 'pilih', 'kali', 'takut', 'tatap', 'mata', 'pasang', 'kirim', 'london', 'jumat', 'kursus', 'jalan', 'nasi', 'kerja', 'harap', 'salam', 'chris', 'eprm', 'fwd', 'vol', 'estimasi', 'dokter']"
ham,"['re', 'makalah', 'istilah', 'mohon', 'tanggap', 'file', 'pdf', 'versi', 'word', 'buka', 'pdf', 'maaf', 'ketidaknyamanan', 'tolong', 'buka', 'file', 'felix', 'felix', 'feng', 'lu', 'mba', 'kandidat', 'kelas', 'jesse', 'h', 'jones', 'graduate', 'school', 'of', 'management', 'rice', 'university', 'phone', 'faks', 'monfan', 'rice', 'edu', 'pesan', 'asli', 'vince', 'j', 'kaminski', 'enron', 'com', 'mailto', 'vince', 'j', 'kaminski', 'enron', 'com', 'kirim', 'jumat', 'mei', 'pm', 'monfan', 'rice', 'edu', 'cc', 'vkaminski', 'aol', 'com', 'jason', 'sokolov', 'enron', 'com', 'vince', 'j', 'kaminski', 'enron', 'com', 'subjek', 'makalah', 'istilah', 'felix', 'tolong', 'kirim', 'ulang', 'istilah', 'makalah', 'grup', 'file', 'pisah', 'sila', 'kirim', 'alamat', 'aol', 'alamat', 'kerja', 'alamat', 'aol', 'vkaminski', 'aol', 'com', 'nomor', 'telepon', 'rumah', 'vince', 'feng', 'lu', 'vcf', 'proyek', 'model', 'doc', 'proyek', 'model', 'pdf']"
ham,"['joao', 'neves', 'vince', 'menindaklanjuti', 'lihat', 'milik', 'tinjau', 'resume', 'joao', 'neves', 'kirim', 'rabu', 'umpan', 'tolong', 'tarik', 'wawancara', 'houston', 'sore', 'jumat', 'sambut', 'temu', 'langsung', 'jadwal', 'balas', 'salam', 'kate', 'szablesa', 'power', 'brokers', 'cari', 'rekrut', 'energi', 'llc', 'cell', 'faks', 'kate', 'powerbrokersllc', 'com', 'www', 'powerbrokersllc', 'com']"
ham,"['re', 'var', 'mari', 'temu', 'vince', 'j', 'kaminski', 'pagi', 'john', 'arnold', 'hou', 'ect', 'ect', 'cc', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'tamarchenko', 'hou', 'ect', 'ect', 'jim', 'schwieger', 'hou', 'ect', 'dll', 'jeffrey', 'a', 'shankman', 'hou', 'ect', 'ect', 'subjek', 'var', 'john', 'kerja', 'kait', 'var', 'fokus', 'buku', 'simpan', 'jim', 'schwieger', 'milik', 'hasil', 'lawan', 'intuisi', 'buku', 'kandidat', 'tinjau', 'sistematis', 'proses', 'var', 'muncul', 'vol', 'forward', 'sistem', 'var', 'lihat', 'spreadsheet', 'lampir', 'var', 'kumulatif', 'lompat', 'januari', 'ff', 'vol', 'abnormal', 'capai', 'posisi', 'relatif', 'ff', 'vol', 'beda', 'angka', 'hasil', 'lompat', 'var', 'baris', 'januari', 'font', 'magenta', 'spreadsheet', 'lampir', 'tolong', 'lihat', 'kolom', 'd', 'ff', 'vol', 'abnormal', 'hasil', 'salah', 'faktor', 'a', 'bug', 'kode', 'kerja', 'orang', 'tulis', 'kode', 'periksa', 'b', 'kurva', 'vol', 'kondisi', 'ketegar', 'diskontinuitas', 'kurva', 'fwd', 'vol', 'laku', 'salah', 'solusi', 'usul', 'kembang', 'dagang', 'generator', 'fwd', 'fwd', 'vol', 'tinjau', 'kurva', 'fwd', 'vol', 'diposting', 'hasil', 'fwd', 'aneh', 'fwd', 'vol', 'halus', 'temu', 'p', 'm', 'tinjau', 'temu', 'vince']"
ham,"['re', 'kertas', 'alex', 'komentar', 'kalimat', 'eqn', 'eqn', 'pikir', 'volatilitas', 'ganti', 'standar', 'deviasi', 'kena', 'komentar', 'lihat', 'intuitif', 'tuju', 'pikir', 'intuitif', 'model', 'harga', 'hitam', 'scholes', 'definisi', 'komponen', 'lompat', 'distribusi', 'harga', 'utama', 'definisi', 'lompat', 'acara', 'sigma', 'tabel', 'hasil', 'model', 'sensitif', 'hadap', 'pilih', 'definisi', 'lompat', 'i', 'e', 'sigma', 'sigma', 'acara', 'sulit', 'model', 'praktik', 'paragraf', 'tabel', 'erti', 'argumen', 'lindung', 'nilai', 'opsi', 'utama', 'beli', 'swap', 'bayar', 'beda', 'mogok', 'fs', 'nik', 'logika', 'kalimat', 'artikel', 'poin', 'stinson', 'vince', 'j', 'kaminski', 'pagi', 'hibah', 'masson', 'hou', 'ect', 'ect', 'stinson', 'gibner', 'hou', 'ect', 'ect', 'alex', 'huang', 'corp', 'enron', 'enron', 'cc', 'subjek', 'alexs', 'paper', 'minor', 'changes', 'kertas', 'alex', 'vince']"
ham,"['re', 'batas', 'desak', 'rsvp', 'januari', 'nd', 'undang', 'konferensi', 'uang', 'energi', 'feb', 'universitas', 'texas', 'austin', 'karen', 'hadir', 'konferensi', 'vince', 'kaminski', 'karen', 'marshall', 'pm', 'david', 'haug', 'enron', 'kembang', 'enron', 'kembang', 'gary', 'hickerson', 'hou', 'ect', 'ect', 'craig', 'childers', 'hou', 'ees', 'ees', 'thomas', 'suffield', 'na', 'na', 'enron', 'enron', 'ben', 'f', 'glisan', 'hou', 'ect', 'ect', 'ermes', 'melinchon', 'enron', 'kembang', 'enron', 'kembang', 'elrod', 'corp', 'enron', 'enron', 'tombak', 'tanah', 'liat', 'hou', 'ect', 'ect', 'kelly', 'mahmoud', 'hou', 'ect', 'ect', 'ellen', 'fowler', 'enron', 'communications', 'enron', 'communications', 'kevin', 'kuykendall', 'hou', 'ect', 'ect', 'fred', 'mitro', 'hou', 'ect', 'ect', 'kyle', 'kettler', 'hou', 'ect', 'ect', 'jeff', 'bartlett', 'hou', 'ect', 'ect', 'paul', 'j', 'broderick', 'hou', 'ect', 'ect', 'john', 'house', 'hou', 'ect', 'ect', 'george', 'mccormick', 'hou', 'ect', 'ect', 'guido', 'carakti', 'enron', 'kembang', 'enron', 'kembang', 'ken', 'sissingh', 'corp', 'enron', 'enron', 'gwynn', 'gorsuch', 'na', 'na', 'enron', 'enron', 'mark', 'gandy', 'enron', 'communications', 'enron', 'communications', 'shawn', 'cumberland', 'enron', 'kembang', 'enron', 'kembang', 'jennifer', 'martinez', 'hou', 'ect', 'ect', 'sean', 'keenan', 'hou', 'ect', 'ect', 'webb', 'jennings', 'hou', 'ect', 'ect', 'brian', 'hendon', 'enron', 'communications', 'enron', 'communications', 'billy', 'braddock', 'enron', 'communications', 'enron', 'communications', 'paul', 'burkhart', 'enron', 'communications', 'enron', 'communications', 'garrett', 'tripp', 'tor', 'ect', 'ect', 'john', 'massey', 'hou', 'ect', 'ect', 'v', 'charles', 'weldon', 'hou', 'ect', 'ect', 'peter', 'hayes', 'hou', 'ees', 'ees', 'ross', 'mesquita', 'na', 'enron', 'enron', 'david', 'mitchell', 'hou', 'ect', 'ect', 'brian', 'kerrigan', 'hou', 'ect', 'ect', 'mark', 'gandy', 'enron', 'komunikasi', 'engon', 'komunikasi', 'jennifer', 'martinez', 'hou', 'ect', 'ect', 'sean', 'keenan', 'hou', 'ect', 'ect', 'webb', 'jennings', 'hou', 'ect', 'ect', 'brian', 'hendon', 'enron', 'communications', 'enron', 'communications', 'billy', 'braddock', 'enron', 'communications', 'enron', 'communications', 'garrett', 'tripp', 'billy', 'braddock', 'enron', 'communications', 'enron', 'communications', 'garrett', 'tripp', 'billy', 'braddock', 'enron', 'communications', 'enron', 'communications', 'garrett', 'tripp', 'billy', 'braddock', 'enron', 'communications', 'enron', 'communications', 'garrett', 'tripp', 'billy', 'braddock', 'enron', 'communications', 'enron', 'communications', 'garrett', 'tripp', 'tor', 'ect', 'ect', 'john', 'massey', 'hou', 'ect', 'ect', 'v', 'charles', 'weldon', 'hou', 'ect', 'ect', 'peter', 'hayes', 'hou', 'ees', 'ees', 'ross', 'mesquita', 'na', 'enron', 'enron', 'david', 'mitchell', 'hou', 'ect', 'dll', 'christie', 'patrick', 'hou', 'ect', 'ect', 'michael', 'b', 'rosen', 'hou', 'ect', 'ect', 'cindy', 'derecskey', 'corp', 'enron', 'enron', 'cc', 'elyse', 'kalmans', 'corp', 'enron', 'enron', 'richard', 'causey', 'corp', 'enron', 'enron', 'sally', 'sally', 'sally', 'beck', 'hou', 'ect', 'ect', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'jeffrey', 'a', 'shankman', 'hou', 'ect', 'ect', 'angela', 'dorsey', 'bus', 'utexas', 'subjek', 'edu', 'batas', 'desak', 'rsvp', 'jan', 'undang', 'konferensi', 'uang', 'energi', 'feb', 'universitas', 'texas', 'austin', 'biaya', 'daftar', 'bebas', 'karyawan', 'enron', 'hadir', 'konferensi', 'hubung', 'sekolah', 'harap', 'informasi', 'manajer', 'anggota', 'staf', 'manfaat', 'partisipasi', 'konferensi', 'catat', 'vince', 'kaminski', 'panelis', 'sesi', 'manajemen', 'risiko', 'harap', 'catat', 'batas', 'mesan', 'rsvp', 'hotel', 'senin', 'januari', 'hilang', 'milik', 'ragu', 'hubung', 'ext', 'karen', 'karen', 'marshall', 'hou', 'ect', 'pm', 'e', 'mail', 'subjek', 'undang', 'konferensi', 'uang', 'energi', 'universitas', 'texas', 'kolega', 'austin', 'teman', 'teman', 'pusat', 'didik', 'teliti', 'uang', 'energi', 'cefer', 'selamat', 'moga', 'milik', 'musim', 'libur', 'indah', 'nama', 'departemen', 'uang', 'universitas', 'texas', 'cefer', 'hormat', 'undang', 'hadir', 'konferensi', 'uang', 'energi', 'austin', 'texas', 'februari', 'selenggara', 'pusat', 'didik', 'departemen', 'uang', 'energi', 'universitas', 'texas', 'didik', 'uang', 'energi', 'energi', 'didik', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'pusat', 'energi', 'departemen', 'energi', 'texas', 'university', 'of', 'texas', 'texas', 'teliti', 'dr', 'ehud', 'i', 'ronn', 'dr', 'sheridan', 'titman', 'proses', 'selesai', 'rincian', 'agenda', 'konferensi', 'daftar', 'garis', 'agenda', 'bantu', 'rencana', 'jalan', 'sesi', 'konferensi', 'diskusi', 'panel', 'bicara', 'tamu', 'topik', 'dukung', 'pusat', 'didik', 'teliti', 'uang', 'energi', 'wakil', 'usaha', 'wali', 'enron', 'el', 'paso', 'reliant', 'conoco', 'southern', 'milik', 'biaya', 'konferensi', 'paket', 'konferensi', 'cakup', 'koktail', 'makan', 'malam', 'kamis', 'malam', 'layan', 'jemput', 'hotel', 'ut', 'makan', 'konferensi', 'jumat', 'bahan', 'sesi', 'layan', 'jemput', 'jalan', 'austin', 'reservasi', 'hotel', 'tanggung', 'kamar', 'hotel', 'batas', 'radisson', 'hotel', 'town', 'lake', 'nama', 'grup', 'departemen', 'uang', 'universitas', 'texas', 'malam', 'kamis', 'jumat', 'malam', 'pilih', 'tinggal', 'austin', 'simpul', 'konferensi', 'jamin', 'reservasi', 'kamar', 'hubung', 'hotel', 'radisson', 'lambat', 'lambat', 'senin', 'januari', 'reservasi', 'kartu', 'kredit', 'tolong', 'atur', 'radisson', 'tarif', 'kamar', 'khusus', 'malam', 'sila', 'rsvp', 'minat', 'hadir', 'konferensi', 'lambat', 'lambat', 'januari', 'angela', 'dorsey', 'bus', 'utexas', 'edu', 'or', 'sedia', 'duduk', 'batas', 'sila', 'luas', 'undang', 'kolega', 'tarik', 'hadir', 'konferensi', 'program', 'didik', 'teliti', 'pusat', 'uang', 'energi', 'konferensi', 'uang', 'energi', 'februari', 'kamis', 'februari', 'm', 'kamar', 'pes', 'hotel', 'radisson', 'sedia', 'periksa', 'p', 'm', 'bus', 'jemput', 'tamu', 'radisson', 'transportasi', 'ut', 'club', 'm', 'koktail', 'ut', 'club', 'lantai', 'm', 'makan', 'malam', 'ut', 'club', 'm', 'bicara', 'keynote', 'm', 'bus', 'angkut', 'tamu', 'hotel', 'jumat', 'feb', 'a', 'm', 'bus', 'ambil', 'radisson', 'transportasi', 'ut', 'a', 'm', 'sesi', 'panelis', 'opsi', 'nyata', 'jim', 'dyer', 'ut', 'kursi', 'sheridan', 'titman', 'ut', 'john', 'mccormack', 'stern', 'stewart', 'co', 'a', 'm', 'coffee', 'break', 'a', 'm', 'sesi', 'panelis', 'deregulasi', 'david', 'eaton', 'ut', 'kursi', 'david', 'spence', 'ut', 'jeff', 'sandefer', 'sandefer', 'capital', 'partners', 'ut', 'peter', 'nance', 'nasihat', 'risiko', 'energi', 'teknecon', 'a', 'm', 'bicara', 'makan', 'siang', 'keynote', 'katering', 'm', 'tur', 'tamu', 'pusat', 'dagang', 'teknologi', 'uang', 'eds', 'm', 'sesi', 'panelis', 'manajemen', 'risiko', 'keith', 'brown', 'ut', 'kursi', 'vince', 'kaminski', 'enron', 'alexander', 'eydeland', 'southern', 'co', 'ehud', 'i', 'ronn', 'ut', 'm', 'snack', 'break', 'm', 'sesi', 'globalisasi', 'panelis', 'bisnis', 'energi', 'laura', 'starks', 'ut', 'ketua', 'bob', 'goldman', 'conoco', 'ray', 'hill', 'southern', 'co', 'm', 'bungkus', 'm', 'pilih', 'bus', 'transportasi', 'bandara', 'makan', 'malam', 'p', 'm', 'makan', 'malam', 'kerja', 'perwira', 'senior', 'wali', 'amanat', 'pusat', 'uang', 'energi', 'atur', 'layan', 'jemput', 'hotel', 'radisson', 'ut', 'konferensi', 'pilih', 'inap', 'hotel', 'alternatif', 'transportasi', 'acara', 'konferensi', 'tanggung', 'angela', 'dorsey', 'asisten', 'direktur', 'pusat', 'didik', 'uang', 'energi', 'teliti', 'universitas', 'texas', 'departemen', 'uang', 'austin', 'cba', 'austin', 'tx', 'angela', 'dorsey', 'bus', 'utexas', 'edu']"
ham,"['lng', 'var', 'limit', 'formulir', 'vince', 'harap', 'tinjau', 'file', 'lampir', 'bawa', 'asli', 'tanda', 'tangan', 'terima', 'kasih', 'eric']"
ham,"['dale', 'nesbitt', 'greg', 'dale', 'nesbitt', 'konsultan', 'kembang', 'harga', 'model', 'harga', 'spot', 'fwd', 'situs', 'e', 'commerce', 'houston', 'juli', 'minat', 'temu', 'vince', 'ret', 'vince', 'j', 'kaminski', 'hou', 'ect', 'pm', 'vkaminski', 'aol', 'com', 'pm', 'vkamins', 'enron', 'com', 'cc', 'subjek', 'dale', 'nesbitt', 'o', 'cc', 'subjek', 're', 'tindak', 'vince', 'terima', 'kasih', 'bantu', 'ganggu', 'laku', 'duga', 'buru', 'buru', 'kumpul', 'dengar', 'enron', 'marketpoint', 'selesai', 'u', 's', 'minyak', 'gas', 'dunia', 'listrik', 'amerika', 'utara', 'daftar', 'sedia', 'web', 'e', 'acumen', 'com', 'kirim', 'basis', 'data', 'bangkit', 'listrik', 'amerika', 'utara', 'situs', 'web', 'percaya', 'integral', 'tawar', 'marketpoint', 'butuh', 'kapital', 'penuh', 'butuh', 'langgan', 'kembang', 'profesional', 'cepat', 'utama', 'daftar', 'portal', 'vertikal', 'laku', 'vend', 'tawar', 'proyeksi', 'dasar', 'model', 'laku', 'kapital', 'pegawai', 'butuh', 'enggan', 'laku', 'pasar', 'capai', 'mitra', 'enron', 'langsung', 'sedia', 'semangat', 'jalan', 'houston', 'diskusi', 'kena', 'marketpoint', 'untung', 'enron', 'langsung', 'rencana', 'minggu', 'juni', 'terima', 'kasih', 'bantu', 'dukung', 'lembah']"
ham,"['re', 'presentasi', 'alp', 'christie', 'hebat', 'pikir', 'tekan', 'siswa', 'vince', 'christie', 'patrick', 'am', 'to', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'kenneth', 'parkhill', 'na', 'enron', 'enron', 'melinda', 'mccarty', 'corp', 'enron', 'enron', 'shirley', 'crenshaw', 'hou', 'ect', 'ect', 'ect', 'ect', 'cc', 'subjek', 're', 'presentasi', 'alp', 'vince', 'ken', 'sila', 'lihat', 'catat', 'presiden', 'rice', 'rencana', 'hadir', 'presentasi', 'makan', 'malam', 'dengar', 'gil', 'dean', 'whitaker', 'terima', 'kasih', 'harap', 'jadwal', 'steve', 'kean', 'makan', 'siang', 'melinda', 'makan', 'siang', 'ruang', 'konferensi', 'nomor', 'kamar', 'makan', 'siang', 'ujung', 'terima', 'kasih', 'christie', 'christie', 'patrick', 'hou', 'ect', 'pagi', 'judith', 'duvall', 'pagi', 'christie', 'patrick', 'enron', 'com', 'cc', 'subjek', 're', 'presentasi', 'alp', 'ms', 'patrick', 'dr', 'gillis', 'hadir', 'acara', 'judith', 'pm', 'tulis', 'presiden', 'gillis', 'dean', 'whitaker', 'enron', 'hormat', 'presense', 'presentasi', 'bimbing', 'vince', 'kaminski', 'tim', 'enron', 'nikmat', 'kerja', 'kelompok', 'nice', 'siswa', 'cerah', 'antusias', 'harap', 'gabung', 'puncak', 'upaya', 'signifikan', 'tolong', 'terima', 'kasih', 'christie', 'edu', 'uecker', 'nice', 'edu', 'cmiller', 'nice', 'edu', 'lounghrid', 'nice', 'edu', 'luigical', 'nice', 'edu', 'cc', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'christie', 'patrick', 'hou', 'ect', 'ect', 'shirley', 'crenshaw', 'hou', 'ect', 'ect', 'kenneth', 'parkhill', 'na', 'enron', 'enron', 'subjek', 'presentasi', 'alp', 'aktif', 'nama', 'enron', 'corp', 'undang', 'proyek', 'alp', 'presentasi', 'kelompok', 'siswa', 'jesse', 'h', 'jones', 'graduate', 'school', 'of', 'management', 'rice', 'university', 'siswa', 'presentasi', 'hasil', 'proyek', 'teliti', 'kena', 'platform', 'dagang', 'elektronik', 'industri', 'energi', 'presentasi', 'mei', 'm', 'enron', 'smith', 'undang', 'makan', 'malam', 'presentasi', 'vince', 'kaminski', 'vincent', 'kaminski', 'direktur', 'laksana', 'teliti', 'enron', 'corp', 'smith', 'street', 'room', 'ebl', 'houston', 'tx', 'telepon', 'sel', 'faks', 'e', 'mail', 'vkamins', 'enron', 'com', 'sekretaris', 'judith', 'duvall', 'presiden', 'rice', 'university', 'main', 'street', 'msl', 'houston', 'tx', 'faks']"
ham,"['re', 'konferensi', 'video', 'ross', 'mcintyre', 'nick', 'lokasi', 'vc', 'pagi', 'milik', 'pagi', 'houston', 'simpan', 'wawancara', 'pagi', 'reservasi', 'ruang', 'konferensi', 'laku', 'wawancara', 'telepon', 'tolong', 'beritahu', 'terima', 'kasih', 'shirley', 'crenshaw', 'administrative', 'coordinator', 'research', 'group', 'shirley', 'crenshaw', 'hou', 'ect', 'am', 'hou', 'ect', 'ect', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'shirley', 'crenshaw', 'hou', 'ect', 'ect', 'mark', 'tawney', 'hou', 'ect', 'ect', 'subjek', 're', 'konferensi', 'video', 'ross', 'mcintyre', 'nick', 'alami', 'lokasi', 'vc', 'houston', 'singkat', 'default', 'pilih', 'wawancara', 'telepon', 'vince', 'enron', 'capital', 'trade', 'resources', 'corp', 'eropa', 'nick', 'mooney', 'am', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'cc', 'mark', 'tawney', 'hou', 'ect', 'ect', 'subjek', 'konferensi', 'video', 'ross', 'mcintyre', 'vince', 'terima', 'file', 'undang', 'catat', 'lotus', 'urai', 'lokasi', 'vc', 'panggil', 'konferensi', 'besok', 'jadwal', 'pm', 'inggris', 'pagi', 'houston', 'latar', 'ross', 'investment', 'banking', 'ex', 'dresner', 'bank', 'milik', 'gelar', 'phd', 'bidang', 'matematika', 'derivatif', 'cuaca', 'speedwell', 'kembang', 'turun', 'cuaca', 'kembang', 'alat', 'optimalisasi', 'harga', 'portofolio', 'pasar', 'risiko', 'cuaca', 'dokumen', 'lampir', 'artikel', 'tulis', 'terbit', 'salam', 'nick', 'mooney', 'mcs', 'doc', 'analytic', 'doc', 'par', 'dokter']"
ham,"['softs', 'london', 'vince', 'hubung', 'kembang', 'kurva', 'lunak', 'komunikasi', 'orang', 'london', 'kontak', 'utama', 'masuk', 'james', 'willis', 'cocoa', 'sugar', 'broker', 'nigel', 'majury', 'coffee', 'broker', 'panggil', 'konferensi', 'kamis', 'heather', 'trena', 'erin', 'james', 'nigel', 'frank', 'speight', 'nelson', 'bahas', 'sumber', 'data', 'akuisisi', 'data', 'prioritas', 'jadwal', 'sumber', 'data', 'identifikasi', 'mis', 'usda', 'organisasi', 'kakao', 'int', 'kakao', 'ganti', 'kopi', 'hierarki', 'softs', 'hasil', 'posisi', 'fisik', 'pasar', 'garis', 'ubah', 'sesuai', 'laku', 'data', 'model', 'harga', 'diskusi', 'sore', 'pikir', 'khusus', 'model', 'jagung', 'hasil', 'strategi', 'lindung', 'nilai', 'nelson']"
ham,"['re', 'vacation', 'shirley', 'vince', 'shirley', 'crenshaw', 'am', 'to', 'vince', 'j', 'kaminski', 'hou', 'ect', 'ect', 'cc', 'anita', 'dupont', 'na', 'enron', 'enron', 'kevin', 'g', 'moore', 'hou', 'ect', 'ect', 'leann', 'walton', 'na', 'enron', 'enron', 'subjek', 'libur', 'vince', 'ambil', 'jumat', 'april', 'libur', 'libur', 'besok', 'jumat', 'terima', 'kasih', 'shirley']"
ham,"['komputer', 'orang', 'pindah', 'ruang', 'lantai', 'pria', 'putus', 'pindah', 'komputer', 'ruang', 'kerja', 'komputer', 'pindah', 'meja', 'daerah', 'karyawan', 'fyi', 'terima', 'kasih', 'kevin', 'moore']"
ham,"['re', 'aluminium', 'asi', 'digital', 'options', 'anjam', 'cocok', 'momen', 'temu', 'volatilitas', 'efektif', 'hasil', 'dividen', 'terap', 'formula', 'opsi', 'digital', 'eropa', 'lampir', 'sila', 'temu', 'kode', 'c', 'laku', 'opsi', 'spread', 'asia', 'temu', 'vol', 'drift', 'efektif', 'temu', 'nilai', 'opsi', 'panggil', 'opsi', 'spread', 'eropa', 'laku', 'opsi', 'digital', 'asia', 'senang', 'laku', 'monte', 'carlo', 'periksa', 'akurat', 'senang', 'milik', 'kes', 'kerja', 'laku', 'tahan', 'kerja', 'bagus', 'zimin', 'enron', 'capital', 'trade', 'resources', 'corp', 'eropa', 'anjam', 'ahmad', 'pagi', 'zimin', 'lu', 'hou', 'ect', 'ect', 'cc', 'subjek', 'aluminium', 'asi', 'digital', 'options', 'hi', 'zimin', 'russell', 'placket', 'mg', 'logam', 'bicara', 'harga', 'potong', 'belas', 'opsi', 'digital', 'asia', 'aluminium', 'lme', 'erti', 'hasil', 'langgan', 'uang', 'tunai', 'bayar', 'harga', 'tutup', 'aluminium', 'mogok', 'pakat', 'libur', 'kontribusi', 'russell', 'set', 'opsi', 'jan', 'harga', 'lme', 'jan', 'rupa', 'konvergen', 'harga', 'spot', 'rabu', 'januari', 'proxy', 'estimasi', 'milik', 'model', 'digital', 'asia', 'monte', 'carlo', 'harga', 'model', 'opsi', 'digital', 'eropa', 'variasi', 'kontrol', 'terima', 'kasih', 'anjam', 'x']"
ham,"['phil', 'roan', 'phil', 'roan', 'kelompok', 'cuaca', 'koch', 'terima', 'posisi', 'reliant', 'kerja', 'meja', 'kuat', 'minggu', 'coba', 'timbang', 'komitmen']"
ham,"['e', 'commerce', 'seminar', 'hi', 'donna', 'cepat', 'percaya', 'vince', 'london', 'tanggal', 'panggil', 'konferensi', 'besok', 'kamis', 'panggil', 'nomor', 'melinda', 'atur', 'sore', 'terima', 'kasih', 'christie', 'christie', 'patrick', 'hou', 'ect', 'pm', 'fap', 'pm', 'christie', 'patrick', 'enron', 'com', 'cc', 'fap', 'subjek', 'e', 'commerce', 'seminar', 'christie', 'profesor', 'ravi', 'aron', 'wharton', 'konsultan', 'tim', 'tiger', 'mahasiswa', 'proyek', 'enron', 'saran', 'undang', 'siswa', 'tiger', 'undang', 'hadir', 'seminar', 'didik', 'eksekutif', 'e', 'commerce', 'langsung', 'kait', 'proyek', 'kerja', 'profesor', 'aron', 'sesi', 'mekanisme', 'harga', 'lelang', 'pasar', 'b', 'b', 'langsung', 'pusat', 'konferensi', 'steinberg', 'kampus', 'kamis', 'maret', 'a', 'luas', 'undang', 'wakil', 'enron', 'hadir', 'tolong', 'orang', 'kerja', 'tim', 'siswa', 'hadir', 'seminar', 'harap', 'lihat', 'vince', 'presentasi', 'april', 'malam', 'vance', 'hall', 'b', 'salam', 'donna']"
ham,"['wawancara', 'telepon', 'ming', 'sit', 'wawancara', 'telepon', 'ming', 'sit', 'jadwal', 'selasa', 'mei', 'siang', 'houston', 'time', 'ebl', 'c', 'krishna', 'cari', 'telepon', 'telepon', 'kerja', 'terima', 'kasih', 'shirley']"
ham,"['re', 'marshall', 'telepon', 'rabu', 'vince', 'marshall', 'brown', 'pagi', 'vince', 'j', 'kaminski', 'enron', 'com', 'cc', 'subjek', 're', 'vince', 'bicara', 'siang', 'rabu', 'sore', 'karya', 'biar', 'salam', 'wakil', 'presiden', 'marshall', 'brown', 'robert', 'walters', 'associates', 'telp', 'faks', 'mailto', 'marshall', 'brown', 'robertwalters', 'com', 'http', 'www', 'robertwalters', 'com', 'pesan', 'asli', 'vince', 'j', 'kaminski', 'enron', 'com', 'smtp', 'vince', 'j', 'kaminski', 'enron', 'com', 'kirim', 'senin', 'maret', 'am', 'marshall', 'brown', 'robertwalters', 'com', 'subjek', 're', 'resume', 'marshall', 'lihat', 'tarik', 'atur', 'wawancara', 'telepon', 'eksplorasi', 'vince', 'marshall', 'brown', 'am', 'vince', 'kaminski', 'cc', 'subjek', 'resume', 'vince', 'kabar', 'kandidat', 'tarik', 'posisi', 'grup', 'salam', 'marshall', 'brown', 'wakil', 'presiden', 'robert', 'walters', 'associates', 'telp', 'faks', 'mailto', 'marshall', 'brown', 'robertwalters', 'com', 'http', 'www', 'robertwalters', 'com', 'perhati', 'surat', 'elektronik', 'kirim', 'internet', 'aman', 'cegat', 'email', 'file', 'transmisi', 'sifat', 'rahasia', 'maksud', 'mata', 'individu', 'entitas', 'tangan', 'terima', 'email', 'salah', 'harap', 'manajer', 'sistem', 'catat', 'kaki', 'konfirmasi', 'pesan', 'email', 'sapu', 'mimesweeper', 'virus', 'komputer', 'lihat', 'file', 'lampir', 'zhan', 'ren', 'doc']"
ham,"['re', 'tes', 'terima', 'kasih', 'vince', 'terima', 'lamar', 'surat', 'tawar', 'ditandatangani', 'gerak', 'arah', 'molly', 'pesan', 'asli', 'kaminski', 'vince', 'kirim', 'kamis', 'april', 'am', 'magee', 'molly', 'cc', 'crenshaw', 'shirley', 'subjek', 're', 'test', 'molly', 'fyi', 'vince', 'edward', 'kao', 'pm', 'vkamins', 'ect', 'enron', 'com', 'cc', 'subjek', 're', 'tes', 'vince', 'informasi', 'kontak', 'candice', 'gunung', 'holyoke', 'telepon', 'email', 'cgkao', 'mtholyoke', 'alamat', 'edu', 'pusat', 'kampus', 'blanchard', 'mount', 'holyoke', 'college', 'south', 'hadley', 'ma', 'ed', 'ps', 'harap', 'ron', 'singer', 'info', 'sila', 'hubung', 'bantu', 'hubung', 'kolega', 'kejar', 'studi', 'doktoral', 'uh']"
ham,"['aman', 'catat', 'pusat', 'biaya', 'lampir', 'temu', 'aman', 'anita', 'dupont', 'teliti', 'teliti', 'catat', 'cadang', 'laku', 'timesheets', 'kantor', 'milik', 'terima', 'kasih', 'shirley', 'crenshaw']"
